Id_aktywacji;Data_aktywacji;FK_Wizyta;FK_Promocja
8848;2024-04-17 21:56:51;29242;4
8849;2024-06-12 09:13:10;29248;16
8850;2024-05-08 18:45:14;29251;6
8851;2024-05-20 17:48:18;29253;1
8852;2024-06-07 06:49:15;29254;16
8853;2024-06-23 09:41:40;29260;14
8854;2024-06-23 03:39:52;29261;15
8855;2024-02-13 18:24:42;29262;6
8856;2024-02-29 22:01:08;29267;20
8857;2024-05-24 03:49:57;29272;14
8858;2024-04-30 02:42:27;29274;7
8859;2024-05-19 02:24:08;29276;19
8860;2024-02-24 23:43:52;29277;6
8861;2024-03-16 03:14:00;29279;10
8862;2024-02-12 13:07:59;29280;20
8863;2024-01-12 17:39:38;29284;3
8864;2024-05-18 10:05:24;29287;13
8865;2024-05-18 18:22:02;29291;15
8866;2024-04-19 14:53:49;29292;12
8867;2024-01-05 15:14:32;29293;15
8868;2024-06-09 10:53:13;29297;6
8869;2024-05-27 00:41:30;29302;10
8870;2024-03-14 11:30:59;29303;16
8871;2024-01-26 03:39:18;29309;9
8872;2024-05-04 23:34:46;29317;15
8873;2024-04-02 06:38:25;29318;15
8874;2024-02-04 13:56:12;29335;9
8875;2024-03-23 21:54:17;29336;18
8876;2024-01-30 09:49:18;29337;5
8877;2024-04-15 12:24:56;29340;19
8878;2024-04-21 01:26:14;29344;4
8879;2024-03-24 07:12:28;29350;17
8880;2024-04-02 17:29:13;29351;8
8881;2024-02-20 10:24:49;29352;14
8882;2024-01-25 12:58:35;29356;12
8883;2024-05-05 15:58:40;29358;11
8884;2024-03-01 23:02:11;29359;7
8885;2024-06-20 00:23:12;29360;7
8886;2024-04-16 20:54:20;29363;16
8887;2024-05-05 03:31:26;29367;1
8888;2024-05-04 07:21:33;29368;3
8889;2024-06-11 03:43:13;29372;11
8890;2024-04-13 20:51:48;29373;1
8891;2024-01-31 16:03:51;29376;9
8892;2024-01-03 07:10:31;29378;15
8893;2024-02-16 08:54:10;29380;7
8894;2024-05-30 07:32:07;29382;18
8895;2024-06-27 22:59:02;29383;18
8896;2024-05-07 14:28:52;29395;19
8897;2024-06-16 00:06:31;29396;10
8898;2024-05-21 10:13:09;29403;8
8899;2024-03-25 02:31:56;29407;6
8900;2024-03-10 00:30:49;29408;1
8901;2024-01-17 19:35:45;29409;18
8902;2024-04-22 12:39:00;29413;18
8903;2024-03-24 21:09:50;29417;11
8904;2024-01-21 02:48:52;29418;1
8905;2024-06-08 04:00:23;29421;20
8906;2024-03-06 02:21:14;29426;8
8907;2024-02-08 01:25:22;29429;7
8908;2024-01-04 08:21:00;29430;11
8909;2024-06-02 23:23:43;29433;4
8910;2024-03-03 05:54:21;29435;3
8911;2024-05-21 05:01:37;29441;16
8912;2024-03-21 03:54:43;29442;9
8913;2024-01-11 08:49:21;29444;5
8914;2024-01-26 05:29:03;29445;19
8915;2024-05-10 18:43:07;29448;8
8916;2024-03-21 05:41:38;29454;7
8917;2024-04-15 12:54:37;29456;16
8918;2024-05-09 13:35:51;29457;16
8919;2024-05-18 16:16:16;29459;4
8920;2024-04-16 12:18:02;29462;6
8921;2024-03-15 17:45:06;29468;17
8922;2024-06-14 03:58:13;29469;18
8923;2024-03-18 15:06:16;29474;3
8924;2024-06-12 13:48:06;29481;6
8925;2024-04-08 23:33:32;29485;3
8926;2024-03-12 02:11:45;29491;1
8927;2024-02-10 21:18:09;29493;15
8928;2024-04-15 17:10:34;29496;19
8929;2024-01-09 00:09:12;29498;19
8930;2024-03-05 16:50:28;29503;13
8931;2024-01-05 19:01:28;29508;16
8932;2024-05-09 04:03:25;29515;13
8933;2024-06-13 20:16:09;29519;20
8934;2024-05-27 17:14:03;29521;13
8935;2024-03-26 02:53:50;29522;17
8936;2024-04-11 23:30:21;29525;6
8937;2024-04-20 16:21:47;29527;8
8938;2024-05-03 01:58:52;29528;16
8939;2024-01-22 13:43:04;29531;2
8940;2024-05-23 03:04:01;29532;16
8941;2024-03-30 10:20:21;29540;8
8942;2024-03-04 01:02:08;29547;6
8943;2024-01-12 21:04:13;29554;8
8944;2024-01-26 22:30:17;29557;10
8945;2024-06-29 10:22:35;29564;3
8946;2024-02-20 17:07:28;29567;12
8947;2024-03-07 07:21:20;29568;2
8948;2024-02-24 10:50:09;29570;14
8949;2024-06-15 13:52:55;29571;4
8950;2024-06-17 17:35:23;29574;7
8951;2024-05-28 13:52:46;29579;6
8952;2024-01-04 09:42:13;29580;2
8953;2024-01-28 14:09:11;29583;14
8954;2024-06-14 06:58:53;29584;18
8955;2024-01-14 18:17:35;29585;18
8956;2024-02-06 19:08:08;29592;4
8957;2024-06-20 22:41:10;29595;12
8958;2024-05-21 23:55:07;29602;1
8959;2024-06-29 17:51:05;29603;3
8960;2024-06-29 13:59:59;29606;4
8961;2024-05-22 11:38:09;29607;5
8962;2024-04-20 14:08:41;29608;20
8963;2024-01-12 01:46:08;29609;13
8964;2024-01-15 16:05:46;29610;11
8965;2024-01-28 22:20:03;29611;12
8966;2024-02-09 01:08:32;29614;18
8967;2024-04-12 07:19:15;29620;1
8968;2024-04-16 11:15:49;29626;7
8969;2024-04-14 22:53:02;29627;1
8970;2024-05-21 18:17:42;29634;4
8971;2024-02-16 19:19:13;29637;7
8972;2024-04-20 22:34:12;29645;12
8973;2024-02-25 22:24:15;29656;10
8974;2024-01-10 15:04:59;29660;10
8975;2024-05-25 15:56:01;29663;5
8976;2024-02-27 10:24:54;29664;4
8977;2024-04-01 12:01:07;29676;11
8978;2024-01-30 13:14:35;29678;8
8979;2024-04-12 21:24:46;29679;1
8980;2024-05-05 23:42:22;29680;15
8981;2024-05-18 03:07:11;29686;9
8982;2024-06-16 06:08:02;29692;14
8983;2024-01-01 17:17:01;29693;8
8984;2024-02-13 14:32:43;29698;17
8985;2024-03-14 02:07:35;29707;3
8986;2024-05-16 03:26:04;29711;4
8987;2024-05-30 21:29:55;29714;7
8988;2024-02-08 12:30:25;29715;9
8989;2024-06-20 08:43:04;29717;13
8990;2024-02-21 16:35:18;29719;19
8991;2024-02-03 01:50:53;29722;17
8992;2024-04-19 20:15:55;29728;14
8993;2024-05-23 19:10:24;29730;14
8994;2024-01-21 00:46:56;29731;8
8995;2024-01-18 16:43:00;29732;2
8996;2024-06-13 12:18:26;29734;11
8997;2024-04-29 05:53:55;29735;20
8998;2024-01-24 05:51:38;29739;18
8999;2024-02-07 06:19:12;29741;19
9000;2024-01-17 11:51:29;29744;14
9001;2024-01-20 01:19:42;29748;18
9002;2024-04-02 14:02:03;29753;14
9003;2024-04-17 01:43:54;29761;17
9004;2024-02-01 01:37:06;29763;18
9005;2024-01-31 15:20:52;29770;19
9006;2024-03-28 12:47:02;29771;19
9007;2024-01-05 23:09:16;29778;8
9008;2024-03-26 16:24:20;29782;18
9009;2024-06-23 19:47:21;29784;7
9010;2024-05-02 06:00:50;29788;10
9011;2024-04-10 14:31:40;29789;17
9012;2024-02-08 09:25:15;29803;5
9013;2024-05-18 19:00:45;29804;16
9014;2024-01-11 01:17:25;29806;11
9015;2024-05-24 02:31:24;29807;1
9016;2024-05-22 15:49:38;29808;11
9017;2024-02-14 00:57:18;29810;13
9018;2024-01-09 06:06:52;29815;17
9019;2024-02-17 05:36:33;29819;12
9020;2024-05-06 18:13:04;29828;2
9021;2024-04-04 07:32:42;29830;4
9022;2024-03-01 21:11:38;29831;12
9023;2024-04-04 19:46:33;29832;15
9024;2024-05-10 11:19:29;29836;9
9025;2024-04-04 08:15:26;29839;7
9026;2024-03-09 14:29:48;29840;13
9027;2024-06-22 15:28:51;29843;8
9028;2024-06-17 10:20:26;29848;9
9029;2024-05-12 11:32:27;29854;17
9030;2024-06-10 14:58:34;29860;18
9031;2024-01-16 12:20:01;29869;6
9032;2024-05-04 15:28:38;29870;4
9033;2024-06-25 05:05:42;29873;18
9034;2024-02-11 05:49:26;29877;17
9035;2024-05-02 10:59:07;29882;18
9036;2024-02-17 18:30:07;29887;4
9037;2024-05-28 19:48:20;29890;9
9038;2024-06-23 13:52:02;29891;12
9039;2024-01-22 22:51:28;29893;12
9040;2024-06-10 14:38:36;29894;7
9041;2024-03-14 03:34:05;29903;10
9042;2024-05-23 13:57:22;29906;15
9043;2024-01-08 22:03:55;29910;18
9044;2024-01-26 23:29:06;29911;6
9045;2024-05-29 08:56:27;29914;14
9046;2024-05-10 05:46:02;29919;12
9047;2024-01-19 00:29:16;29924;10
9048;2024-06-22 08:53:08;29926;6
9049;2024-05-03 10:00:20;29927;2
9050;2024-01-16 11:38:05;29929;5
9051;2024-01-17 07:48:20;29931;18
9052;2024-03-05 21:09:14;29937;17
9053;2024-04-07 03:43:10;29938;18
9054;2024-03-18 03:22:23;29939;11
9055;2024-05-28 04:57:48;29942;6
9056;2024-01-22 06:09:03;29943;17
9057;2024-04-01 03:36:14;29945;11
9058;2024-06-04 16:06:33;29947;6
9059;2024-02-16 22:53:20;29958;14
9060;2024-05-28 05:26:47;29960;6
9061;2024-04-28 10:09:38;29962;15
9062;2024-02-06 09:00:30;29966;18
9063;2024-06-06 19:34:11;29967;17
9064;2024-04-01 05:20:39;29968;19
9065;2024-06-15 17:46:22;29970;12
9066;2024-04-21 18:09:44;29972;10
9067;2024-01-19 12:06:28;29975;4
9068;2024-01-06 16:12:54;29976;6
9069;2024-03-28 06:17:01;29977;19
9070;2024-02-10 22:06:32;29982;6
9071;2024-02-26 05:05:13;29992;6
9072;2024-01-29 09:36:00;29996;20
9073;2024-04-16 17:27:47;30000;2
9074;2024-01-02 11:32:26;30005;2
9075;2024-03-10 05:56:45;30006;20
9076;2024-03-23 02:11:50;30014;14
9077;2024-06-18 18:45:47;30015;14
9078;2024-05-03 19:02:48;30018;19
9079;2024-01-10 08:24:47;30019;3
9080;2024-04-04 20:55:51;30020;9
9081;2024-03-14 14:53:15;30024;16
9082;2024-03-31 12:21:37;30025;4
9083;2024-02-06 21:09:25;30026;3
9084;2024-04-01 06:46:20;30028;4
9085;2024-06-21 12:53:21;30029;15
9086;2024-06-15 02:36:29;30036;16
9087;2024-04-11 17:34:57;30039;4
9088;2024-03-28 05:12:41;30041;8
9089;2024-03-15 02:39:21;30044;16
9090;2024-01-15 01:57:03;30045;20
9091;2024-05-09 17:10:08;30046;18
9092;2024-04-17 08:11:30;30054;8
9093;2024-01-29 21:41:45;30055;17
9094;2024-04-26 14:51:51;30057;9
9095;2024-05-01 15:51:43;30062;2
9096;2024-04-01 20:26:56;30066;9
9097;2024-01-08 17:51:56;30068;5
9098;2024-01-05 03:18:36;30072;2
9099;2024-06-16 21:16:21;30074;12
9100;2024-03-24 23:43:40;30077;8
9101;2024-04-12 22:44:20;30078;13
9102;2024-04-25 11:10:29;30079;20
9103;2024-05-30 04:11:58;30082;16
9104;2024-02-01 14:16:28;30087;5
9105;2024-04-03 14:31:11;30092;16
9106;2024-03-30 17:15:56;30094;19
9107;2024-01-28 04:30:42;30098;15
9108;2024-06-07 12:10:54;30100;3
9109;2024-03-21 16:42:08;30103;20
9110;2024-04-22 07:43:57;30105;5
9111;2024-05-20 12:51:14;30107;1
9112;2024-02-03 07:18:30;30108;12
9113;2024-06-28 11:20:25;30110;15
9114;2024-02-01 14:19:17;30115;16
9115;2024-01-30 17:21:31;30116;13
9116;2024-01-27 07:29:54;30125;12
9117;2024-02-22 03:24:47;30127;19
9118;2024-05-30 08:08:53;30134;8
9119;2024-01-21 11:31:23;30136;5
9120;2024-01-09 13:24:23;30140;16
9121;2024-05-17 09:49:28;30141;20
9122;2024-04-25 02:46:19;30144;10
9123;2024-04-14 15:59:23;30149;7
9124;2024-04-26 06:53:32;30152;2
9125;2024-03-05 03:06:51;30166;1
9126;2024-05-01 20:43:00;30171;9
9127;2024-06-15 12:54:10;30173;13
9128;2024-03-13 02:03:04;30175;11
9129;2024-01-11 04:59:18;30176;14
9130;2024-05-12 11:53:50;30178;12
9131;2024-03-13 20:09:54;30180;19
9132;2024-03-05 20:16:55;30184;16
9133;2024-06-13 06:33:02;30185;15
9134;2024-02-14 12:38:40;30193;11
9135;2024-03-30 13:25:53;30194;5
9136;2024-01-25 14:39:28;30196;2
9137;2024-03-31 04:47:42;30199;4
9138;2024-05-04 06:20:51;30200;13
9139;2024-01-31 13:41:43;30211;1
9140;2024-04-01 06:53:04;30215;1
9141;2024-01-16 04:47:07;30216;4
9142;2024-01-26 17:34:10;30225;17
9143;2024-06-23 11:52:17;30228;13
9144;2024-02-11 03:02:41;30231;1
9145;2024-04-06 06:13:35;30236;6
9146;2024-06-17 07:54:46;30237;12
9147;2024-01-25 21:16:20;30238;18
9148;2024-03-07 06:25:34;30241;10
9149;2024-03-25 16:03:37;30248;19
9150;2024-05-16 20:14:58;30249;10
9151;2024-01-29 05:53:53;30251;5
9152;2024-01-31 18:20:32;30253;19
9153;2024-03-28 14:32:21;30255;4
9154;2024-06-25 18:11:55;30257;10
9155;2024-03-22 11:36:38;30258;17
9156;2024-01-15 07:01:41;30266;7
9157;2024-04-11 04:42:28;30269;3
9158;2024-06-23 01:03:51;30270;14
9159;2024-06-23 21:20:38;30273;1
9160;2024-06-25 15:37:16;30274;11
9161;2024-04-05 18:03:30;30278;15
9162;2024-01-07 14:05:14;30279;3
9163;2024-04-13 00:32:22;30281;18
9164;2024-04-16 22:12:19;30292;7
9165;2024-04-17 06:06:46;30296;2
9166;2024-01-07 18:47:08;30302;2
9167;2024-04-23 05:34:06;30308;6
9168;2024-05-12 22:19:06;30312;13
9169;2024-04-21 22:45:52;30313;15
9170;2024-06-01 19:56:11;30316;20
9171;2024-05-20 03:59:04;30322;15
9172;2024-03-15 11:24:17;30331;15
9173;2024-03-16 13:14:26;30335;13
9174;2024-06-12 20:38:03;30341;11
9175;2024-03-26 04:34:39;30342;6
9176;2024-06-11 09:49:57;30345;4
9177;2024-01-26 06:49:34;30355;15
9178;2024-01-13 02:36:13;30357;14
9179;2024-06-22 21:15:26;30358;6
9180;2024-01-11 13:58:07;30359;6
9181;2024-05-08 21:53:19;30361;9
9182;2024-05-22 03:13:19;30362;1
9183;2024-01-15 14:25:14;30363;4
9184;2024-03-09 23:18:42;30364;19
9185;2024-05-05 02:29:21;30381;4
9186;2024-01-11 20:59:09;30387;18
9187;2024-06-04 14:37:09;30388;5
9188;2024-04-30 10:21:29;30396;3
9189;2024-04-14 22:27:30;30397;7
9190;2024-01-04 23:56:37;30400;18
9191;2024-01-31 17:57:41;30407;5
9192;2024-04-16 06:05:59;30408;8
9193;2024-02-17 23:11:00;30411;12
9194;2024-02-07 23:37:37;30412;12
9195;2024-03-11 00:54:17;30414;1
9196;2024-06-06 11:45:50;30415;6
9197;2024-06-19 13:01:59;30418;11
9198;2024-02-12 18:33:05;30420;3
9199;2024-02-07 12:01:44;30426;13
9200;2024-02-23 06:54:24;30427;7
9201;2024-01-16 12:00:56;30429;2
9202;2024-05-25 18:53:44;30430;13
9203;2024-03-09 06:14:04;30432;16
9204;2024-06-17 20:27:29;30434;1
9205;2024-06-02 00:17:57;30442;20
9206;2024-02-12 02:00:23;30445;1
9207;2024-06-03 15:42:44;30448;4
9208;2024-02-04 02:45:29;30452;3
9209;2024-03-31 09:10:54;30456;14
9210;2024-05-22 15:52:57;30457;20
9211;2024-05-23 05:22:35;30458;17
9212;2024-06-25 15:57:40;30463;14
9213;2024-02-08 08:37:03;30465;13
9214;2024-05-20 18:26:56;30474;3
9215;2024-02-20 03:49:03;30481;16
9216;2024-04-06 04:57:53;30487;6
9217;2024-05-25 06:29:54;30488;8
9218;2024-05-13 10:31:15;30489;19
9219;2024-04-27 08:25:30;30492;1
9220;2024-04-19 07:27:09;30495;2
9221;2024-06-12 07:05:42;30497;14
9222;2024-05-23 09:18:20;30504;4
9223;2024-04-25 11:52:25;30507;3
9224;2024-03-22 20:23:39;30509;19
9225;2024-01-07 03:47:05;30516;2
9226;2024-01-28 05:07:17;30528;20
9227;2024-02-22 14:45:37;30536;12
9228;2024-04-14 20:32:32;30539;14
9229;2024-05-26 16:02:39;30544;16
9230;2024-02-02 13:00:19;30546;10
9231;2024-05-05 14:19:48;30548;15
9232;2024-05-21 04:54:45;30549;14
9233;2024-06-25 08:28:28;30552;5
9234;2024-01-01 06:40:38;30555;7
9235;2024-01-22 07:33:04;30558;20
9236;2024-03-29 05:51:58;30572;5
9237;2024-05-15 00:28:09;30576;12
9238;2024-01-18 02:19:50;30587;14
9239;2024-02-21 16:43:41;30589;6
9240;2024-06-11 23:35:30;30592;8
9241;2024-03-05 09:52:18;30595;15
9242;2024-04-10 11:40:01;30596;20
9243;2024-03-29 04:43:58;30601;12
9244;2024-05-22 06:09:12;30602;9
9245;2024-02-23 14:10:35;30605;12
9246;2024-03-19 17:43:36;30611;15
9247;2024-04-12 21:49:24;30614;14
9248;2024-01-16 07:47:04;30616;7
9249;2024-05-17 14:25:29;30619;14
9250;2024-02-02 03:57:16;30622;13
9251;2024-04-07 08:18:35;30624;18
9252;2024-01-14 15:04:28;30627;2
9253;2024-06-27 12:17:14;30633;14
9254;2024-04-05 18:35:45;30640;17
9255;2024-03-29 18:28:49;30641;2
9256;2024-03-14 23:53:18;30645;17
9257;2024-03-24 19:55:39;30647;13
9258;2024-02-08 12:15:40;30649;9
9259;2024-05-15 18:22:58;30650;18
9260;2024-06-25 20:15:57;30651;14
9261;2024-05-14 09:00:55;30656;14
9262;2024-04-22 13:49:15;30658;17
9263;2024-05-25 14:50:38;30662;1
9264;2024-02-13 15:51:46;30666;18
9265;2024-04-10 21:37:41;30667;15
9266;2024-05-24 06:09:33;30669;9
9267;2024-02-24 18:55:07;30671;5
9268;2024-05-12 21:16:32;30678;6
9269;2024-01-25 04:37:21;30680;8
9270;2024-01-09 17:26:43;30683;16
9271;2024-06-13 19:52:53;30684;16
9272;2024-04-19 07:02:31;30689;5
9273;2024-02-29 22:53:17;30690;19
9274;2024-06-08 03:53:22;30691;17
9275;2024-01-15 20:14:10;30693;3
9276;2024-04-13 10:36:12;30696;20
9277;2024-05-20 12:14:27;30703;19
9278;2024-04-23 14:50:38;30704;17
9279;2024-04-27 15:11:59;30705;13
9280;2024-04-03 20:44:18;30706;7
9281;2024-05-25 16:19:11;30707;17
9282;2024-04-25 23:10:36;30709;20
9283;2024-02-17 17:43:02;30718;17
9284;2024-02-12 16:32:12;30719;8
9285;2024-05-21 09:48:42;30720;13
9286;2024-05-16 20:53:50;30727;20
9287;2024-02-23 12:59:36;30729;17
9288;2024-06-24 21:53:15;30731;7
9289;2024-01-26 11:47:44;30735;8
9290;2024-02-02 08:10:03;30736;4
9291;2024-01-08 07:07:37;30737;6
9292;2024-05-28 11:28:15;30739;9
9293;2024-05-06 08:20:54;30741;5
9294;2024-03-31 05:10:40;30743;6
9295;2024-04-13 01:04:29;30745;17
9296;2024-05-21 07:37:19;30747;1
9297;2024-06-02 04:29:36;30749;7
9298;2024-01-17 21:14:12;30752;1
9299;2024-05-21 11:25:47;30755;4
9300;2024-04-19 10:26:18;30756;1
9301;2024-01-17 13:49:01;30757;14
9302;2024-02-07 13:08:21;30763;15
9303;2024-05-12 18:59:47;30765;20
9304;2024-04-22 06:03:53;30770;7
9305;2024-04-19 14:21:47;30771;14
9306;2024-05-18 03:46:56;30774;13
9307;2024-05-31 10:26:01;30776;10
9308;2024-05-24 09:00:49;30779;16
9309;2024-01-09 13:32:52;30783;5
9310;2024-05-12 14:41:40;30784;15
9311;2024-03-18 00:16:36;30792;17
9312;2024-05-27 15:16:21;30795;16
9313;2024-02-07 19:02:59;30797;5
9314;2024-05-05 19:41:36;30800;14
9315;2024-05-17 00:19:16;30805;1
9316;2024-02-04 15:05:29;30807;19
9317;2024-05-31 13:28:39;30808;7
9318;2024-06-15 16:39:45;30813;9
9319;2024-04-15 11:54:17;30815;3
9320;2024-05-16 05:58:19;30819;6
9321;2024-01-02 15:53:19;30820;11
9322;2024-04-28 05:49:03;30823;15
9323;2024-04-29 09:18:38;30824;3
9324;2024-03-27 17:23:09;30830;20
9325;2024-06-12 13:27:11;30831;6
9326;2024-01-05 04:30:09;30835;16
9327;2024-06-27 21:27:10;30836;3
9328;2024-05-11 05:05:13;30843;14
9329;2024-04-08 11:21:22;30848;16
9330;2024-05-15 11:36:20;30853;11
9331;2024-02-04 13:36:30;30860;20
9332;2024-03-29 23:16:27;30869;14
9333;2024-02-20 14:26:17;30870;8
9334;2024-02-07 13:43:31;30873;18
9335;2024-01-18 13:12:27;30874;1
9336;2024-02-04 10:04:02;30877;18
9337;2024-04-06 00:34:40;30880;1
9338;2024-05-02 04:44:12;30882;9
9339;2024-03-03 08:38:12;30883;10
9340;2024-01-23 22:38:06;30888;10
9341;2024-05-03 05:06:19;30889;14
9342;2024-06-11 03:32:30;30898;6
9343;2024-01-08 07:27:09;30901;2
9344;2024-06-18 09:35:22;30902;18
9345;2024-01-28 23:05:12;30904;8
9346;2024-04-20 15:13:42;30905;19
9347;2024-04-29 00:10:15;30909;2
9348;2024-02-11 18:48:03;30911;19
9349;2024-06-24 23:54:20;30913;16
9350;2024-05-31 22:13:29;30914;10
9351;2024-01-22 22:26:58;30917;3
9352;2024-02-17 08:36:53;30918;15
9353;2024-03-31 04:27:39;30921;10
9354;2024-02-21 06:14:21;30923;5
9355;2024-01-01 04:48:04;30927;20
9356;2024-03-09 02:26:00;30928;13
9357;2024-03-01 04:14:05;30930;5
9358;2024-03-26 18:14:57;30931;6
9359;2024-04-04 16:13:51;30933;1
9360;2024-02-24 02:51:13;30936;16
9361;2024-02-09 15:34:06;30937;17
9362;2024-02-07 11:53:57;30940;16
9363;2024-06-25 07:58:54;30941;3
9364;2024-03-17 04:42:56;30944;5
9365;2024-06-06 11:12:14;30945;9
9366;2024-01-29 11:58:14;30949;4
9367;2024-02-26 20:26:07;30953;15
9368;2024-05-26 13:29:45;30956;16
9369;2024-03-07 06:00:34;30957;19
9370;2024-06-29 15:01:11;30958;11
9371;2024-04-07 09:32:15;30959;5
9372;2024-01-22 10:11:40;30965;11
9373;2024-03-07 20:26:28;30967;17
9374;2024-01-02 08:34:10;30969;7
9375;2024-02-23 21:08:25;30970;5
9376;2024-03-17 12:52:43;30973;16
9377;2024-06-27 13:10:40;30978;18
9378;2024-06-25 21:18:16;30980;5
9379;2024-04-16 21:34:05;30984;18
9380;2024-03-25 20:11:30;30986;17
9381;2024-04-02 17:41:41;30988;17
9382;2024-06-09 14:54:35;30991;3
9383;2024-05-10 05:57:12;30992;9
9384;2024-02-06 21:50:28;30995;14
9385;2024-01-06 19:34:49;30997;18
9386;2024-05-26 18:36:28;31000;1
9387;2024-02-29 11:55:58;31004;16
9388;2024-05-04 13:17:28;31006;4
9389;2024-05-14 19:17:27;31007;14
9390;2024-05-20 21:24:44;31016;8
9391;2024-05-14 12:21:38;31022;19
9392;2024-04-04 22:31:14;31026;19
9393;2024-03-18 05:28:51;31028;2
9394;2024-02-10 01:26:58;31031;5
9395;2024-04-16 19:00:32;31034;4
9396;2024-05-30 14:46:59;31040;17
9397;2024-02-19 06:41:22;31042;20
9398;2024-06-21 07:53:02;31043;11
9399;2024-03-16 12:20:33;31048;4
9400;2024-05-25 22:23:16;31051;11
9401;2024-02-08 13:16:50;31054;20
9402;2024-01-19 23:11:26;31057;14
9403;2024-01-19 01:38:12;31063;18
9404;2024-03-05 22:04:56;31065;19
9405;2024-02-27 10:44:39;31072;15
9406;2024-05-19 17:15:15;31077;8
9407;2024-05-06 04:07:45;31078;5
9408;2024-05-12 01:01:56;31085;2
9409;2024-05-30 12:54:36;31087;12
9410;2024-04-04 07:38:57;31090;2
9411;2024-06-26 01:18:17;31093;18
9412;2024-05-09 16:45:54;31096;18
9413;2024-02-02 03:02:25;31100;8
9414;2024-05-15 23:35:36;31103;19
9415;2024-03-13 00:25:07;31104;20
9416;2024-06-03 09:42:12;31106;18
9417;2024-01-07 11:34:05;31114;12
9418;2024-06-26 10:21:13;31117;19
9419;2024-05-09 14:19:04;31123;12
9420;2024-03-05 06:30:29;31126;2
9421;2024-05-14 20:45:05;31134;7
9422;2024-03-30 03:41:26;31135;3
9423;2024-01-22 05:32:02;31139;1
9424;2024-04-01 11:19:38;31140;10
9425;2024-01-28 17:48:14;31141;20
9426;2024-03-30 01:12:23;31144;11
9427;2024-01-23 02:00:28;31145;4
9428;2024-06-24 12:19:12;31147;10
9429;2024-06-10 13:10:42;31151;8
9430;2024-03-22 20:50:41;31155;2
9431;2024-01-06 05:29:29;31158;19
9432;2024-02-25 05:21:50;31163;7
9433;2024-02-21 12:39:46;31165;11
9434;2024-03-10 11:04:46;31166;18
9435;2024-01-19 19:23:12;31170;2
9436;2024-06-05 21:46:45;31172;17
9437;2024-03-04 23:41:16;31174;10
9438;2024-04-04 02:30:05;31182;3
9439;2024-01-30 09:32:39;31184;1
9440;2024-05-26 00:56:01;31194;6
9441;2024-06-01 19:20:33;31197;7
9442;2024-04-07 12:22:16;31199;16
9443;2024-01-29 20:46:18;31200;9
9444;2024-03-02 01:42:30;31218;1
9445;2024-02-04 00:01:04;31220;14
9446;2024-05-22 00:25:24;31221;18
9447;2024-01-17 02:38:54;31224;2
9448;2024-02-25 04:43:13;31228;9
9449;2024-03-20 19:57:03;31230;11
9450;2024-06-20 19:10:42;31231;12
9451;2024-02-24 17:57:30;31234;16
9452;2024-03-05 14:06:34;31236;5
9453;2024-02-07 10:35:27;31237;9
9454;2024-04-05 09:41:41;31241;17
9455;2024-01-11 01:40:18;31243;11
9456;2024-01-12 17:53:28;31247;9
9457;2024-01-25 08:30:49;31248;13
9458;2024-01-05 09:19:24;31253;3
9459;2024-05-21 06:37:43;31256;17
9460;2024-03-29 13:58:18;31259;8
9461;2024-04-19 11:32:48;31263;11
9462;2024-03-21 21:23:26;31266;7
9463;2024-02-06 02:30:29;31269;6
9464;2024-05-10 00:39:08;31270;4
9465;2024-01-10 04:22:00;31276;17
9466;2024-06-14 02:01:32;31280;5
9467;2024-04-30 17:57:37;31282;13
9468;2024-02-14 01:53:46;31288;9
9469;2024-01-10 02:37:10;31293;19
9470;2024-03-15 20:38:35;31294;18
9471;2024-05-11 07:10:48;31296;6
9472;2024-06-26 12:47:07;31302;20
9473;2024-04-13 17:26:51;31305;10
9474;2024-02-04 20:56:51;31313;13
9475;2024-01-27 03:10:05;31314;13
9476;2024-06-29 06:06:00;31317;19
9477;2024-03-09 17:41:36;31318;5
9478;2024-03-10 03:32:16;31319;9
9479;2024-04-09 19:00:40;31320;17
9480;2024-06-11 06:49:39;31321;6
9481;2024-06-08 20:18:10;31322;2
9482;2024-04-11 23:54:15;31326;3
9483;2024-06-25 06:16:53;31328;8
9484;2024-01-20 16:39:36;31330;16
9485;2024-03-07 00:57:58;31332;7
9486;2024-03-05 16:03:31;31336;3
9487;2024-05-22 18:38:33;31338;5
9488;2024-04-09 12:40:47;31343;6
9489;2024-06-02 18:53:51;31348;16
9490;2024-06-19 00:20:10;31349;12
9491;2024-03-18 08:09:57;31350;9
9492;2024-01-09 06:41:11;31353;17
9493;2024-01-11 23:30:44;31358;10
9494;2024-01-30 05:08:35;31361;9
9495;2024-01-12 07:41:01;31366;3
9496;2024-02-25 01:30:24;31378;7
9497;2024-02-27 02:38:28;31379;1
9498;2024-05-12 00:47:44;31386;4
9499;2024-02-26 09:09:13;31390;3
9500;2024-06-24 01:15:06;31395;16
9501;2024-04-07 07:42:38;31405;16
9502;2024-05-18 02:32:49;31406;12
9503;2024-02-21 22:05:08;31411;5
9504;2024-03-20 22:08:20;31412;3
9505;2024-02-21 02:34:33;31419;19
9506;2024-02-06 19:05:38;31420;20
9507;2024-02-05 04:38:03;31423;15
9508;2024-05-16 02:48:59;31430;6
9509;2024-02-11 04:39:17;31435;10
9510;2024-01-21 00:03:43;31438;1
9511;2024-05-05 18:40:45;31441;1
9512;2024-05-18 05:41:08;31446;6
